1	108
1	3242
1	3571
1	3736
1	4100
1	4147
1	4164
1	4905
1	4929
1	4949
2	176
2	896
2	1215
2	2356
2	3014
2	3261
2	3590
2	3604
2	3762
2	3781
3	938
3	2102
3	2899
3	3218
3	3338
3	3502
3	3996
3	4429
3	4555
3	4621
4	1702
4	2924
4	3161
4	3247
4	3483
4	3931
4	3992
4	4049
4	4072
4	4457
5	1479
5	1824
5	2417
5	2600
5	2667
5	2971
5	3199
5	3869
5	4417
5	4825
6	318
6	1059
6	1645
6	1861
6	3012
6	3470
6	3489
6	3643
6	3926
6	4880
7	795
7	3305
7	4059
7	4080
7	4128
7	4135
7	4150
7	4530
7	4541
7	4698
8	481
8	1366
8	1642
8	1650
8	1917
8	2045
8	2357
8	2851
8	3042
8	4633
9	522
9	827
9	2192
9	3035
9	4128
9	4613
9	4710
9	4717
9	4721
9	4996
10	695
10	1114
10	3885
10	4531
10	4844
10	4861
10	4879
10	4884
10	4945
10	4953
11	367
11	3026
11	3229
11	3418
11	3571
11	4123
11	4675
11	4884
11	4894
11	4996
12	398
12	848
12	3933
12	4334
12	4714
12	4715
12	4720
12	4776
12	4801
12	4816
13	97
13	163
13	666
13	1795
13	2049
13	2280
13	2912
13	3062
13	3065
13	4053
14	1180
14	2168
14	2547
14	2921
14	3781
14	4376
14	4592
14	4872
14	4937
14	4997
15	1732
15	2037
15	2606
15	3548
15	4094
15	4113
15	4628
15	4756
15	4883
15	4891
16	758
16	905
16	918
16	1361
16	1567
16	2271
16	2567
16	3600
16	3730
16	4535
17	159
17	2071
17	2969
17	3839
17	3867
17	4358
17	4429
17	4769
17	4911
17	4977
18	1655
18	2008
18	2849
18	4061
18	4407
18	4470
18	4646
18	4706
18	4773
18	4990
19	648
19	940
19	1597
19	2331
19	2367
19	2767
19	3530
19	4119
19	4230
19	4909
20	2278
20	2695
20	3082
20	3099
20	3164
20	3176
20	3295
20	4658
20	4691
20	4917
21	218
21	981
21	1725
21	2377
21	2685
21	4113
21	4557
21	4628
21	4883
21	4891
22	887
22	1446
22	3506
22	4082
22	4248
22	4298
22	4370
22	4475
22	4758
22	4762
23	254
23	627
23	660
23	928
23	2109
23	2531
23	2871
23	4124
23	4399
23	4510
24	701
24	1498
24	1758
24	2647
24	2839
24	3627
24	4183
24	4625
24	4751
24	4813
25	978
25	1245
25	1465
25	1713
25	2632
25	3322
25	3410
25	3630
25	3814
25	4278
26	1667
26	1701
26	2512
26	3721
26	3850
26	4012
26	4265
26	4360
26	4908
26	4958
27	1063
27	2211
27	3313
27	3476
27	3495
27	3765
27	4630
27	4631
27	4794
27	4822
28	1494
28	2738
28	3409
28	3647
28	3992
28	4157
28	4353
28	4374
28	4552
28	4608
29	60
29	1480
29	2761
29	3586
29	4614
29	4647
29	4667
29	4853
29	4929
29	4949
30	2297
30	2360
30	2732
30	3645
30	4537
30	4707
30	4821
30	4837
30	4865
30	4938
31	551
31	894
31	2757
31	2847
31	3587
31	3995
31	4560
31	4579
31	4697
31	4726
32	1510
32	2011
32	2275
32	2637
32	2825
32	2857
32	3272
32	3343
32	3797
32	4259
33	1094
33	1445
33	1715
33	2632
33	3322
33	3410
33	3585
33	3630
33	3696
33	4918
34	780
34	2516
34	3395
34	3613
34	3654
34	3930
34	3974
34	3978
34	4646
34	4911
35	289
35	2550
35	3498
35	3804
35	4263
35	4441
35	4504
35	4549
35	4673
35	4938
36	1721
36	3291
36	3373
36	4130
36	4260
36	4560
36	4658
36	4917
36	4958
36	4988
37	3286
37	3957
37	4146
37	4333
37	4519
37	4554
37	4693
37	4776
37	4819
37	4969
38	894
38	1449
38	1734
38	2163
38	2838
38	2954
38	4403
38	4502
38	4610
38	4847
39	645
39	1595
39	1930
39	2046
39	3075
39	3117
39	4472
39	4586
39	4868
39	4909
40	131
40	1770
40	2697
40	3042
40	3081
40	3243
40	3377
40	4202
40	4306
40	4956
41	1531
41	2412
41	2807
41	2951
41	3428
41	3971
41	4425
41	4442
41	4656
41	4936
42	591
42	767
42	942
42	975
42	1344
42	3198
42	3745
42	3855
42	3861
42	4859
43	779
43	909
43	1205
43	1786
43	2258
43	2384
43	2470
43	3641
43	3920
43	4907
44	952
44	977
44	1509
44	2465
44	2785
44	2808
44	3843
44	4547
44	4669
44	4711
45	1283
45	1569
45	2599
45	2665
45	2864
45	2933
45	3281
45	3998
45	4000
45	4082
46	1817
46	2814
46	3634
46	3768
46	3818
46	3837
46	4235
46	4317
46	4797
46	4841
47	1621
47	1861
47	3012
47	3195
47	3257
47	3470
47	3643
47	4548
47	4778
47	4970
48	163
48	889
48	908
48	1313
48	1442
48	1630
48	2409
48	2511
48	3581
48	3905
49	1922
49	2131
49	2706
49	3162
49	3747
49	4683
49	4834
49	4915
49	4927
49	4984
50	1941
50	2457
50	2628
50	3457
50	3588
50	3967
50	4678
50	4819
50	4853
50	4969
51	1988
51	2687
51	2999
51	4230
51	4419
51	4453
51	4486
51	4631
51	4794
51	4822
52	356
52	995
52	2026
52	2218
52	2515
52	3416
52	3516
52	4523
52	4532
52	4963
53	766
53	2674
53	3021
53	3119
53	3330
53	3433
53	3654
53	3958
53	3974
53	4214
54	1414
54	1681
54	3046
54	3329
54	3940
54	4365
54	4514
54	4627
54	4765
54	4941
55	319
55	744
55	816
55	1462
55	1744
55	2485
55	2606
55	2618
55	4057
55	4255
56	720
56	1241
56	2146
56	2269
56	2650
56	2721
56	3043
56	3605
56	3670
56	4802
57	1334
57	1889
57	2073
57	4037
57	4722
57	4812
57	4821
57	4837
57	4865
57	4938
58	1903
58	3124
58	3489
58	3539
58	3572
58	4260
58	4393
58	4540
58	4843
58	4983
59	1036
59	2441
59	3187
59	3810
59	4468
59	4580
59	4839
59	4905
59	4908
59	4958
60	29
60	996
60	2903
60	3327
60	3389
60	4357
60	4385
60	4661
60	4752
60	4911
61	2249
61	2585
61	3527
61	3972
61	4077
61	4257
61	4342
61	4358
61	4769
61	4977
62	977
62	1998
62	2043
62	2205
62	2443
62	4524
62	4539
62	4545
62	4825
62	4859
63	1573
63	1922
63	2248
63	2531
63	2563
63	3374
63	3520
63	3638
63	4748
63	4833
64	1349
64	2267
64	2804
64	2834
64	3787
64	3924
64	4208
64	4336
64	4389
64	4998
65	241
65	936
65	984
65	1835
65	1921
65	2242
65	2318
65	2553
65	2935
65	3945
66	1073
66	2179
66	2333
66	3788
66	4592
66	4595
66	4687
66	4734
66	4771
66	4913
67	162
67	2376
67	2962
67	3843
67	3950
67	4598
67	4663
67	4784
67	4861
67	4925
68	1458
68	1989
68	2411
68	3023
68	3073
68	3357
68	4449
68	4879
68	4902
68	4971
69	168
69	1570
69	1637
69	1944
69	2022
69	2049
69	2220
69	2644
69	2843
69	3899
70	2076
70	2543
70	3365
70	3386
70	3669
70	4135
70	4383
70	4871
70	4952
70	4976
71	190
71	936
71	1955
71	2067
71	2786
71	2915
71	3074
71	3114
71	3175
71	3385
72	3509
72	3673
72	3727
72	4046
72	4095
72	4489
72	4647
72	4731
72	4742
72	4763
73	1689
73	2179
73	3325
73	4424
73	4433
73	4782
73	4830
73	4913
73	4953
73	4991
74	818
74	1185
74	3279
74	4503
74	4613
74	4646
74	4687
74	4717
74	4721
74	4752
75	1226
75	1273
75	1625
75	1644
75	2003
75	2747
75	3061
75	3672
75	3996
75	4555
76	223
76	1499
76	1831
76	2374
76	3006
76	3186
76	3786
76	3985
76	4332
76	4798
77	2447
77	2560
77	3109
77	4322
77	4547
77	4629
77	4630
77	4633
77	4806
77	4959
78	192
78	2364
78	4060
78	4308
78	4331
78	4410
78	4413
78	4492
78	4711
78	4803
79	117
79	152
79	502
79	843
79	2375
79	2995
79	2999
79	3800
79	4391
79	4583
80	1212
80	1499
80	1811
80	3171
80	3467
80	3874
80	4715
80	4754
80	4873
80	4916
81	1210
81	2598
81	3373
81	3757
81	4317
81	4536
81	4716
81	4766
81	4834
81	4921
